Symbol,action,shares,price,commission,date
ASRT,buy,1,1,1,10/22/2018
ASFI,buy,1,1,1,10/22/2018
ASTE,buy,1,1,1,10/22/2018
ATRO,buy,1,1,1,10/22/2018
ALOT,buy,1,1,1,10/22/2018
ASTC,buy,1,1,1,10/22/2018
ASUR,buy,1,1,1,10/22/2018
ASV,buy,1,1,1,10/22/2018
ATAI,buy,1,1,1,10/22/2018
ATRA,buy,1,1,1,10/22/2018
ATHN,buy,1,1,1,10/22/2018
ATNX,buy,1,1,1,10/22/2018
ATHX,buy,1,1,1,10/22/2018
AAME,buy,1,1,1,10/22/2018
ACBI,buy,1,1,1,10/22/2018
AY,buy,1,1,1,10/22/2018
ATLC,buy,1,1,1,10/22/2018
AAWW,buy,1,1,1,10/22/2018
AFH,buy,1,1,1,10/22/2018
AFHBL,buy,1,1,1,10/22/2018
TEAM,buy,1,1,1,10/22/2018
ATNI,buy,1,1,1,10/22/2018
ATOM,buy,1,1,1,10/22/2018
ATOS,buy,1,1,1,10/22/2018
ATRC,buy,1,1,1,10/22/2018
ATRI,buy,1,1,1,10/22/2018
ATIS,buy,1,1,1,10/22/2018
ATISW,buy,1,1,1,10/22/2018
ATTU,buy,1,1,1,10/22/2018
LIFE,buy,1,1,1,10/22/2018
AUBN,buy,1,1,1,10/22/2018
BOLD,buy,1,1,1,10/22/2018
AUDC,buy,1,1,1,10/22/2018
AEYE,buy,1,1,1,10/22/2018
AUPH,buy,1,1,1,10/22/2018
EARS,buy,1,1,1,10/22/2018
JG,buy,1,1,1,10/22/2018
ADSK,buy,1,1,1,10/22/2018
AUTL,buy,1,1,1,10/22/2018
ADP,buy,1,1,1,10/22/2018
AUTO,buy,1,1,1,10/22/2018
AVDL,buy,1,1,1,10/22/2018
ATXI,buy,1,1,1,10/22/2018
AVEO,buy,1,1,1,10/22/2018
AVNW,buy,1,1,1,10/22/2018
CDMO,buy,1,1,1,10/22/2018
CDMOP,buy,1,1,1,10/22/2018
AVID,buy,1,1,1,10/22/2018
AVGR,buy,1,1,1,10/22/2018
CAR,buy,1,1,1,10/22/2018
AHPA,buy,1,1,1,10/22/2018
AHPAU,buy,1,1,1,10/22/2018
AHPAW,buy,1,1,1,10/22/2018
AVT,buy,1,1,1,10/22/2018
AVRO,buy,1,1,1,10/22/2018
AWRE,buy,1,1,1,10/22/2018
ACLS,buy,1,1,1,10/22/2018
AXGN,buy,1,1,1,10/22/2018
AAXN,buy,1,1,1,10/22/2018
AXON          ,buy,1,1,1,10/22/2018
AXSM,buy,1,1,1,10/22/2018
AXTI,buy,1,1,1,10/22/2018
AYTU,buy,1,1,1,10/22/2018
AZRX,buy,1,1,1,10/22/2018
BCOM,buy,1,1,1,10/22/2018
RILY,buy,1,1,1,10/22/2018
RILYG,buy,1,1,1,10/22/2018
RILYH,buy,1,1,1,10/22/2018
RILYI,buy,1,1,1,10/22/2018
RILYL,buy,1,1,1,10/22/2018
RILYZ,buy,1,1,1,10/22/2018
BOSC,buy,1,1,1,10/22/2018
BIDU,buy,1,1,1,10/22/2018
BCPC,buy,1,1,1,10/22/2018
BLDP,buy,1,1,1,10/22/2018
BANF,buy,1,1,1,10/22/2018
BANFP,buy,1,1,1,10/22/2018
BCTF,buy,1,1,1,10/22/2018
BAND,buy,1,1,1,10/22/2018
BOCH,buy,1,1,1,10/22/2018
BMRC,buy,1,1,1,10/22/2018
BMLP,buy,1,1,1,10/22/2018
BKSC,buy,1,1,1,10/22/2018
BOTJ,buy,1,1,1,10/22/2018
OZK,buy,1,1,1,10/22/2018
BSVN,buy,1,1,1,10/22/2018
BFIN,buy,1,1,1,10/22/2018
BWFG,buy,1,1,1,10/22/2018
BANR,buy,1,1,1,10/22/2018
BZUN,buy,1,1,1,10/22/2018
DFVL,buy,1,1,1,10/22/2018
DFVS,buy,1,1,1,10/22/2018
DLBL,buy,1,1,1,10/22/2018
DLBS,buy,1,1,1,10/22/2018
DTUL,buy,1,1,1,10/22/2018
DTUS,buy,1,1,1,10/22/2018
DTYL,buy,1,1,1,10/22/2018
DTYS,buy,1,1,1,10/22/2018
FLAT,buy,1,1,1,10/22/2018
STPP,buy,1,1,1,10/22/2018
TAPR,buy,1,1,1,10/22/2018
BHAC,buy,1,1,1,10/22/2018
BHACR,buy,1,1,1,10/22/2018
BHACU,buy,1,1,1,10/22/2018
BHACW,buy,1,1,1,10/22/2018
BBSI,buy,1,1,1,10/22/2018
BSET,buy,1,1,1,10/22/2018
ZTEST,buy,1,1,1,10/22/2018
BCML,buy,1,1,1,10/22/2018
BCBP,buy,1,1,1,10/22/2018
BECN,buy,1,1,1,10/22/2018
BBGI,buy,1,1,1,10/22/2018
BBBY,buy,1,1,1,10/22/2018
BGNE,buy,1,1,1,10/22/2018
BELFA,buy,1,1,1,10/22/2018
BELFB,buy,1,1,1,10/22/2018
BLPH,buy,1,1,1,10/22/2018
BLCM,buy,1,1,1,10/22/2018
BNCL,buy,1,1,1,10/22/2018
BNFT,buy,1,1,1,10/22/2018
BNTC,buy,1,1,1,10/22/2018
BNTCW,buy,1,1,1,10/22/2018
BRY,buy,1,1,1,10/22/2018
BYSI,buy,1,1,1,10/22/2018
BGCP,buy,1,1,1,10/22/2018
BGFV,buy,1,1,1,10/22/2018
BRPA,buy,1,1,1,10/22/2018
BRPAR,buy,1,1,1,10/22/2018
BRPAU,buy,1,1,1,10/22/2018
BRPAW,buy,1,1,1,10/22/2018
BILI,buy,1,1,1,10/22/2018
BASI,buy,1,1,1,10/22/2018
ORPN,buy,1,1,1,10/22/2018
BIOC,buy,1,1,1,10/22/2018
BCRX,buy,1,1,1,10/22/2018
BDSI,buy,1,1,1,10/22/2018
BFRA,buy,1,1,1,10/22/2018
BIIB,buy,1,1,1,10/22/2018
BHTG,buy,1,1,1,10/22/2018
BKYI,buy,1,1,1,10/22/2018
BIOL,buy,1,1,1,10/22/2018
BLFS,buy,1,1,1,10/22/2018
BLRX,buy,1,1,1,10/22/2018
BMRN,buy,1,1,1,10/22/2018
BMRA,buy,1,1,1,10/22/2018
BNGO,buy,1,1,1,10/22/2018
BNGOW,buy,1,1,1,10/22/2018
BVXV,buy,1,1,1,10/22/2018
BVXVW,buy,1,1,1,10/22/2018
BPTH,buy,1,1,1,10/22/2018
BIOS,buy,1,1,1,10/22/2018
BSGM,buy,1,1,1,10/22/2018
BSTC,buy,1,1,1,10/22/2018
TECH,buy,1,1,1,10/22/2018
BEAT,buy,1,1,1,10/22/2018
BTAI,buy,1,1,1,10/22/2018
BCAC,buy,1,1,1,10/22/2018
BCACR,buy,1,1,1,10/22/2018
BCACU,buy,1,1,1,10/22/2018
BCACW,buy,1,1,1,10/22/2018
BJRI,buy,1,1,1,10/22/2018
BBOX,buy,1,1,1,10/22/2018
BRAC,buy,1,1,1,10/22/2018
BRACR,buy,1,1,1,10/22/2018
BRACU,buy,1,1,1,10/22/2018
BRACW,buy,1,1,1,10/22/2018
BLKB,buy,1,1,1,10/22/2018
BL,buy,1,1,1,10/22/2018
BKCC,buy,1,1,1,10/22/2018
TCPC,buy,1,1,1,10/22/2018
BLNK,buy,1,1,1,10/22/2018
BLNKW,buy,1,1,1,10/22/2018
BLMN,buy,1,1,1,10/22/2018
BCOR,buy,1,1,1,10/22/2018
BLBD,buy,1,1,1,10/22/2018
BHBK,buy,1,1,1,10/22/2018
BLUE,buy,1,1,1,10/22/2018
BKEP,buy,1,1,1,10/22/2018
BKEPP,buy,1,1,1,10/22/2018
BPMC,buy,1,1,1,10/22/2018
ITEQ,buy,1,1,1,10/22/2018
BMCH,buy,1,1,1,10/22/2018
WIFI,buy,1,1,1,10/22/2018
BOJA,buy,1,1,1,10/22/2018
BOKF,buy,1,1,1,10/22/2018
BOKFL,buy,1,1,1,10/22/2018
BNSO,buy,1,1,1,10/22/2018
BKNG,buy,1,1,1,10/22/2018
BRQS,buy,1,1,1,10/22/2018
BOMN,buy,1,1,1,10/22/2018
BPFH,buy,1,1,1,10/22/2018
BPFHW,buy,1,1,1,10/22/2018
EPAY,buy,1,1,1,10/22/2018
BOXL,buy,1,1,1,10/22/2018
BCLI,buy,1,1,1,10/22/2018
BVNSC,buy,1,1,1,10/22/2018
BDGE,buy,1,1,1,10/22/2018
BLIN          ,buy,1,1,1,10/22/2018
BWB,buy,1,1,1,10/22/2018
BRID,buy,1,1,1,10/22/2018
BCOV,buy,1,1,1,10/22/2018
BHF,buy,1,1,1,10/22/2018
BHFAL,buy,1,1,1,10/22/2018
AVGO,buy,1,1,1,10/22/2018
BVSN,buy,1,1,1,10/22/2018
BYFC,buy,1,1,1,10/22/2018
BWEN,buy,1,1,1,10/22/2018
BPY,buy,1,1,1,10/22/2018
BPR,buy,1,1,1,10/22/2018
BPRAP,buy,1,1,1,10/22/2018
BRKL,buy,1,1,1,10/22/2018
BRKS,buy,1,1,1,10/22/2018
DOOO,buy,1,1,1,10/22/2018
BRKR,buy,1,1,1,10/22/2018
BMTC,buy,1,1,1,10/22/2018
BLMT,buy,1,1,1,10/22/2018
BSQR,buy,1,1,1,10/22/2018
BLDR,buy,1,1,1,10/22/2018
BFST,buy,1,1,1,10/22/2018
CFFI,buy,1,1,1,10/22/2018
CHRW,buy,1,1,1,10/22/2018
CA,buy,1,1,1,10/22/2018
CCMP,buy,1,1,1,10/22/2018
CDNS,buy,1,1,1,10/22/2018
CDZI,buy,1,1,1,10/22/2018
CZR,buy,1,1,1,10/22/2018
CSTE,buy,1,1,1,10/22/2018
PRSS,buy,1,1,1,10/22/2018
CLBS,buy,1,1,1,10/22/2018
CHY,buy,1,1,1,10/22/2018
CHI,buy,1,1,1,10/22/2018
CCD,buy,1,1,1,10/22/2018
CHW,buy,1,1,1,10/22/2018
CGO,buy,1,1,1,10/22/2018
CSQ,buy,1,1,1,10/22/2018
CAMP,buy,1,1,1,10/22/2018
CVGW,buy,1,1,1,10/22/2018
CALA,buy,1,1,1,10/22/2018
CALM,buy,1,1,1,10/22/2018
CLMT,buy,1,1,1,10/22/2018
CRUSC,buy,1,1,1,10/22/2018
CLXT,buy,1,1,1,10/22/2018
ABCD,buy,1,1,1,10/22/2018
CATC,buy,1,1,1,10/22/2018
CAC,buy,1,1,1,10/22/2018
CAMT,buy,1,1,1,10/22/2018
CSIQ,buy,1,1,1,10/22/2018
CGIX,buy,1,1,1,10/22/2018
CPHC,buy,1,1,1,10/22/2018
CBNK,buy,1,1,1,10/22/2018
CCBG,buy,1,1,1,10/22/2018
CPLP,buy,1,1,1,10/22/2018
CSWC,buy,1,1,1,10/22/2018
CSWCL,buy,1,1,1,10/22/2018
CPTA,buy,1,1,1,10/22/2018
CPTAG,buy,1,1,1,10/22/2018
CPTAL,buy,1,1,1,10/22/2018
CFFN,buy,1,1,1,10/22/2018
CAPR,buy,1,1,1,10/22/2018
CSTR,buy,1,1,1,10/22/2018
CPST,buy,1,1,1,10/22/2018
CARA,buy,1,1,1,10/22/2018
CBLK,buy,1,1,1,10/22/2018
CARB,buy,1,1,1,10/22/2018
CSII,buy,1,1,1,10/22/2018
CDLX,buy,1,1,1,10/22/2018
CATM,buy,1,1,1,10/22/2018
CDNA,buy,1,1,1,10/22/2018
CECO,buy,1,1,1,10/22/2018
CTRE,buy,1,1,1,10/22/2018
CARG,buy,1,1,1,10/22/2018
CARO,buy,1,1,1,10/22/2018
CART,buy,1,1,1,10/22/2018
CRZO,buy,1,1,1,10/22/2018
TAST,buy,1,1,1,10/22/2018
CARV,buy,1,1,1,10/22/2018
CASM,buy,1,1,1,10/22/2018
CASA,buy,1,1,1,10/22/2018
CWST,buy,1,1,1,10/22/2018
CASY,buy,1,1,1,10/22/2018
CASI,buy,1,1,1,10/22/2018
CASS,buy,1,1,1,10/22/2018
CATB,buy,1,1,1,10/22/2018
CBIO,buy,1,1,1,10/22/2018
CPRX,buy,1,1,1,10/22/2018
CATS,buy,1,1,1,10/22/2018
CATY,buy,1,1,1,10/22/2018
CATYW,buy,1,1,1,10/22/2018
CGVIC,buy,1,1,1,10/22/2018
CIVEC,buy,1,1,1,10/22/2018
CVCO,buy,1,1,1,10/22/2018
CBFV,buy,1,1,1,10/22/2018
CBAK,buy,1,1,1,10/22/2018
CBMB,buy,1,1,1,10/22/2018
CBOE,buy,1,1,1,10/22/2018
CBTX,buy,1,1,1,10/22/2018
CDK,buy,1,1,1,10/22/2018
CDTI,buy,1,1,1,10/22/2018
CDW,buy,1,1,1,10/22/2018
CECE,buy,1,1,1,10/22/2018
CELC,buy,1,1,1,10/22/2018
CELG,buy,1,1,1,10/22/2018
CELGZ,buy,1,1,1,10/22/2018
CLDX,buy,1,1,1,10/22/2018
APOP,buy,1,1,1,10/22/2018
APOPW,buy,1,1,1,10/22/2018
CLRB,buy,1,1,1,10/22/2018
CLRBW,buy,1,1,1,10/22/2018
CLRBZ,buy,1,1,1,10/22/2018
CLLS,buy,1,1,1,10/22/2018
CBMG,buy,1,1,1,10/22/2018
CLSN,buy,1,1,1,10/22/2018
CELH,buy,1,1,1,10/22/2018
CYAD,buy,1,1,1,10/22/2018
CETX,buy,1,1,1,10/22/2018
CETXP,buy,1,1,1,10/22/2018
CETXW,buy,1,1,1,10/22/2018
CDEV,buy,1,1,1,10/22/2018
CSFL,buy,1,1,1,10/22/2018
CETV,buy,1,1,1,10/22/2018
CFBK,buy,1,1,1,10/22/2018
CENT,buy,1,1,1,10/22/2018
CENTA,buy,1,1,1,10/22/2018
CVCY,buy,1,1,1,10/22/2018
CENX,buy,1,1,1,10/22/2018
CNBKA,buy,1,1,1,10/22/2018
CNTY,buy,1,1,1,10/22/2018
CRNT,buy,1,1,1,10/22/2018
CERC,buy,1,1,1,10/22/2018
CERN,buy,1,1,1,10/22/2018
CERS,buy,1,1,1,10/22/2018
KOOL,buy,1,1,1,10/22/2018
CEVA,buy,1,1,1,10/22/2018
CSBR,buy,1,1,1,10/22/2018
CYOU,buy,1,1,1,10/22/2018
BURG,buy,1,1,1,10/22/2018
CTHR,buy,1,1,1,10/22/2018
GTLS,buy,1,1,1,10/22/2018
CHTR,buy,1,1,1,10/22/2018
CTACU,buy,1,1,1,10/22/2018
CHKP,buy,1,1,1,10/22/2018
CHEK,buy,1,1,1,10/22/2018
CHEKW,buy,1,1,1,10/22/2018
CHEKZ,buy,1,1,1,10/22/2018
CKPT,buy,1,1,1,10/22/2018
CEMI,buy,1,1,1,10/22/2018
CHFC,buy,1,1,1,10/22/2018
CCXI,buy,1,1,1,10/22/2018
CHMG,buy,1,1,1,10/22/2018
CHKE,buy,1,1,1,10/22/2018
CHFS,buy,1,1,1,10/22/2018
CHMA,buy,1,1,1,10/22/2018
CSSE,buy,1,1,1,10/22/2018
CSSEP,buy,1,1,1,10/22/2018
PLCE,buy,1,1,1,10/22/2018
CMRX,buy,1,1,1,10/22/2018
CADC,buy,1,1,1,10/22/2018
CAAS,buy,1,1,1,10/22/2018
CBPO,buy,1,1,1,10/22/2018
CCCL,buy,1,1,1,10/22/2018
GLG,buy,1,1,1,10/22/2018
CCRC,buy,1,1,1,10/22/2018
JRJC,buy,1,1,1,10/22/2018
HGSH,buy,1,1,1,10/22/2018
CIFS,buy,1,1,1,10/22/2018
CJJD,buy,1,1,1,10/22/2018
CLDC,buy,1,1,1,10/22/2018
CHNR,buy,1,1,1,10/22/2018
CREG,buy,1,1,1,10/22/2018
CNTF,buy,1,1,1,10/22/2018
CXDC,buy,1,1,1,10/22/2018
CCIH,buy,1,1,1,10/22/2018
CNET,buy,1,1,1,10/22/2018
IMOS,buy,1,1,1,10/22/2018
CDXC,buy,1,1,1,10/22/2018
CHSCL,buy,1,1,1,10/22/2018
CHSCM,buy,1,1,1,10/22/2018
CHSCN,buy,1,1,1,10/22/2018
CHSCO,buy,1,1,1,10/22/2018
CHSCP,buy,1,1,1,10/22/2018
CHDN,buy,1,1,1,10/22/2018
CHUY,buy,1,1,1,10/22/2018
CDTX,buy,1,1,1,10/22/2018
CMCT,buy,1,1,1,10/22/2018
CMCTP,buy,1,1,1,10/22/2018
CMPR,buy,1,1,1,10/22/2018
CINF,buy,1,1,1,10/22/2018
CIDM,buy,1,1,1,10/22/2018
CTAS,buy,1,1,1,10/22/2018
CRUS,buy,1,1,1,10/22/2018
CSCO,buy,1,1,1,10/22/2018
CTRN,buy,1,1,1,10/22/2018
CTXR,buy,1,1,1,10/22/2018
CTXRW,buy,1,1,1,10/22/2018
CZNC,buy,1,1,1,10/22/2018
CZWI,buy,1,1,1,10/22/2018
CZFC,buy,1,1,1,10/22/2018
CIZN,buy,1,1,1,10/22/2018
CTXS,buy,1,1,1,10/22/2018
CHCO,buy,1,1,1,10/22/2018
CIVB,buy,1,1,1,10/22/2018
CIVBP,buy,1,1,1,10/22/2018
CLAR,buy,1,1,1,10/22/2018
CLNE,buy,1,1,1,10/22/2018
CACG,buy,1,1,1,10/22/2018
YLDE,buy,1,1,1,10/22/2018
LRGE,buy,1,1,1,10/22/2018
CLFD,buy,1,1,1,10/22/2018
CLRO,buy,1,1,1,10/22/2018
CLSD,buy,1,1,1,10/22/2018
CLIR,buy,1,1,1,10/22/2018
CLIRW,buy,1,1,1,10/22/2018
CMTA,buy,1,1,1,10/22/2018
CBLI,buy,1,1,1,10/22/2018
CLVS,buy,1,1,1,10/22/2018
CLPS,buy,1,1,1,10/22/2018
CMFN,buy,1,1,1,10/22/2018
CMFNL,buy,1,1,1,10/22/2018
CMSS,buy,1,1,1,10/22/2018
CMSSR,buy,1,1,1,10/22/2018
CMSSU,buy,1,1,1,10/22/2018
CMSSW,buy,1,1,1,10/22/2018
CME,buy,1,1,1,10/22/2018
CCNE,buy,1,1,1,10/22/2018
CCB,buy,1,1,1,10/22/2018
COKE,buy,1,1,1,10/22/2018
COCP,buy,1,1,1,10/22/2018
CODA,buy,1,1,1,10/22/2018
CDXS,buy,1,1,1,10/22/2018
CODX,buy,1,1,1,10/22/2018
CVLY,buy,1,1,1,10/22/2018
JVA,buy,1,1,1,10/22/2018
CCOI,buy,1,1,1,10/22/2018
CGNX,buy,1,1,1,10/22/2018
CTSH,buy,1,1,1,10/22/2018
CWBR,buy,1,1,1,10/22/2018
COHR,buy,1,1,1,10/22/2018
CHRS,buy,1,1,1,10/22/2018
COHU,buy,1,1,1,10/22/2018
CLCT,buy,1,1,1,10/22/2018
COLL,buy,1,1,1,10/22/2018
CIGI,buy,1,1,1,10/22/2018
CLGN,buy,1,1,1,10/22/2018
CBAN,buy,1,1,1,10/22/2018
COLB,buy,1,1,1,10/22/2018
CLBK,buy,1,1,1,10/22/2018
COLM,buy,1,1,1,10/22/2018
CMCO,buy,1,1,1,10/22/2018
CMCSA,buy,1,1,1,10/22/2018
CCNI,buy,1,1,1,10/22/2018
CBSH,buy,1,1,1,10/22/2018
CBSHP,buy,1,1,1,10/22/2018
CVGI,buy,1,1,1,10/22/2018
COMM,buy,1,1,1,10/22/2018
JCS,buy,1,1,1,10/22/2018
ESXB,buy,1,1,1,10/22/2018
CFBI,buy,1,1,1,10/22/2018
CYHHZ,buy,1,1,1,10/22/2018
CTBI,buy,1,1,1,10/22/2018
CWBC,buy,1,1,1,10/22/2018
CVLT,buy,1,1,1,10/22/2018
CGEN,buy,1,1,1,10/22/2018
CPSI,buy,1,1,1,10/22/2018
CTG,buy,1,1,1,10/22/2018
SCOR,buy,1,1,1,10/22/2018
CHCI,buy,1,1,1,10/22/2018
CMTL,buy,1,1,1,10/22/2018
CNAT,buy,1,1,1,10/22/2018
CNCE,buy,1,1,1,10/22/2018
CDOR,buy,1,1,1,10/22/2018
CFMS,buy,1,1,1,10/22/2018
CNFR,buy,1,1,1,10/22/2018
CNFRL,buy,1,1,1,10/22/2018
CNMD,buy,1,1,1,10/22/2018
CTWS,buy,1,1,1,10/22/2018
CNOB,buy,1,1,1,10/22/2018
CONN,buy,1,1,1,10/22/2018
CNSL,buy,1,1,1,10/22/2018
CWCO,buy,1,1,1,10/22/2018
CNAC,buy,1,1,1,10/22/2018
CNACR,buy,1,1,1,10/22/2018
CNACU,buy,1,1,1,10/22/2018
CNACW,buy,1,1,1,10/22/2018
CNST,buy,1,1,1,10/22/2018
ROAD,buy,1,1,1,10/22/2018
CPSS,buy,1,1,1,10/22/2018
CFRX,buy,1,1,1,10/22/2018
CTRV,buy,1,1,1,10/22/2018
CTRL,buy,1,1,1,10/22/2018
CVON,buy,1,1,1,10/22/2018
AWSM,buy,1,1,1,10/22/2018
CPRT,buy,1,1,1,10/22/2018
CRBP,buy,1,1,1,10/22/2018
CORT,buy,1,1,1,10/22/2018
CORE,buy,1,1,1,10/22/2018
CORI,buy,1,1,1,10/22/2018
CSOD,buy,1,1,1,10/22/2018
CORV,buy,1,1,1,10/22/2018
CRVL,buy,1,1,1,10/22/2018
CRVS,buy,1,1,1,10/22/2018
CSGP,buy,1,1,1,10/22/2018
COST,buy,1,1,1,10/22/2018
CPAH,buy,1,1,1,10/22/2018
ICBK,buy,1,1,1,10/22/2018
COUP,buy,1,1,1,10/22/2018
CVTI,buy,1,1,1,10/22/2018
COWN,buy,1,1,1,10/22/2018
COWNL,buy,1,1,1,10/22/2018
COWNZ,buy,1,1,1,10/22/2018
PMTS,buy,1,1,1,10/22/2018
CPSH,buy,1,1,1,10/22/2018
CRAI,buy,1,1,1,10/22/2018
CBRL,buy,1,1,1,10/22/2018
BREW,buy,1,1,1,10/22/2018
CRAY,buy,1,1,1,10/22/2018
CACC,buy,1,1,1,10/22/2018
DGLD,buy,1,1,1,10/22/2018
DSLV,buy,1,1,1,10/22/2018
GLDI,buy,1,1,1,10/22/2018
SLVO,buy,1,1,1,10/22/2018
TVIX,buy,1,1,1,10/22/2018
UGLD,buy,1,1,1,10/22/2018
USLV,buy,1,1,1,10/22/2018
USOI,buy,1,1,1,10/22/2018
VIIX,buy,1,1,1,10/22/2018
ZIV,buy,1,1,1,10/22/2018
CREE,buy,1,1,1,10/22/2018
CRESY,buy,1,1,1,10/22/2018
CRNX,buy,1,1,1,10/22/2018
CRSP,buy,1,1,1,10/22/2018
CRTO,buy,1,1,1,10/22/2018
CROX,buy,1,1,1,10/22/2018
CRON,buy,1,1,1,10/22/2018
CCRN,buy,1,1,1,10/22/2018
CRWS,buy,1,1,1,10/22/2018
CYRX,buy,1,1,1,10/22/2018
CYRXW,buy,1,1,1,10/22/2018
CSGS,buy,1,1,1,10/22/2018
CCLP,buy,1,1,1,10/22/2018
CSPI,buy,1,1,1,10/22/2018
CSWI,buy,1,1,1,10/22/2018
CSX,buy,1,1,1,10/22/2018
CTIC,buy,1,1,1,10/22/2018
CTIB,buy,1,1,1,10/22/2018
CTRP,buy,1,1,1,10/22/2018
CUE,buy,1,1,1,10/22/2018
CUI,buy,1,1,1,10/22/2018
CPIX,buy,1,1,1,10/22/2018
CMLS,buy,1,1,1,10/22/2018
CRIS,buy,1,1,1,10/22/2018
CUTR,buy,1,1,1,10/22/2018
CVBF,buy,1,1,1,10/22/2018
CVV,buy,1,1,1,10/22/2018
CYAN,buy,1,1,1,10/22/2018
CYBR,buy,1,1,1,10/22/2018
CYBE,buy,1,1,1,10/22/2018
CYCC,buy,1,1,1,10/22/2018
CYCCP,buy,1,1,1,10/22/2018
CBAY,buy,1,1,1,10/22/2018
CY,buy,1,1,1,10/22/2018
CYRN,buy,1,1,1,10/22/2018
CONE,buy,1,1,1,10/22/2018
CYTK,buy,1,1,1,10/22/2018
CTMX,buy,1,1,1,10/22/2018
CYTX,buy,1,1,1,10/22/2018
CYTXW,buy,1,1,1,10/22/2018
CYTXZ,buy,1,1,1,10/22/2018
CTSO,buy,1,1,1,10/22/2018
CYTR,buy,1,1,1,10/22/2018
DJCO,buy,1,1,1,10/22/2018
DAKT,buy,1,1,1,10/22/2018
DARE,buy,1,1,1,10/22/2018
DRIO,buy,1,1,1,10/22/2018
DRIOW,buy,1,1,1,10/22/2018
DZSI,buy,1,1,1,10/22/2018
DSKE,buy,1,1,1,10/22/2018
DSKEW,buy,1,1,1,10/22/2018
DAIO,buy,1,1,1,10/22/2018
DWCH,buy,1,1,1,10/22/2018
PLAY,buy,1,1,1,10/22/2018
DTEA,buy,1,1,1,10/22/2018
DFNL,buy,1,1,1,10/22/2018
DINT,buy,1,1,1,10/22/2018
DUSA,buy,1,1,1,10/22/2018
DWLD,buy,1,1,1,10/22/2018
DWSN,buy,1,1,1,10/22/2018
DBVT,buy,1,1,1,10/22/2018
DDMX,buy,1,1,1,10/22/2018
DDMXU,buy,1,1,1,10/22/2018
DDMXW,buy,1,1,1,10/22/2018
DCPH,buy,1,1,1,10/22/2018
DFRG,buy,1,1,1,10/22/2018
TACO,buy,1,1,1,10/22/2018
TACOW,buy,1,1,1,10/22/2018
DMPI,buy,1,1,1,10/22/2018
DELT,buy,1,1,1,10/22/2018
DNLI,buy,1,1,1,10/22/2018
DENN,buy,1,1,1,10/22/2018
XRAY,buy,1,1,1,10/22/2018
DERM,buy,1,1,1,10/22/2018
DEST,buy,1,1,1,10/22/2018
DXLG,buy,1,1,1,10/22/2018
DSWL,buy,1,1,1,10/22/2018
DTRM,buy,1,1,1,10/22/2018
DXCM,buy,1,1,1,10/22/2018
DFBH,buy,1,1,1,10/22/2018
DFBHU,buy,1,1,1,10/22/2018
DFBHW,buy,1,1,1,10/22/2018
DHXM,buy,1,1,1,10/22/2018
DHIL,buy,1,1,1,10/22/2018
FANG,buy,1,1,1,10/22/2018
DCIX,buy,1,1,1,10/22/2018
DRNA,buy,1,1,1,10/22/2018
DFBG,buy,1,1,1,10/22/2018
DFFN,buy,1,1,1,10/22/2018
DGII,buy,1,1,1,10/22/2018
DMRC,buy,1,1,1,10/22/2018
DRAD,buy,1,1,1,10/22/2018
DGLY,buy,1,1,1,10/22/2018
APPS,buy,1,1,1,10/22/2018
DCOM,buy,1,1,1,10/22/2018
DIOD,buy,1,1,1,10/22/2018
DISCA,buy,1,1,1,10/22/2018
DISCB,buy,1,1,1,10/22/2018
DISCK,buy,1,1,1,10/22/2018
DISH,buy,1,1,1,10/22/2018
DVCR,buy,1,1,1,10/22/2018
SAUC,buy,1,1,1,10/22/2018
DLHC,buy,1,1,1,10/22/2018
BOOM,buy,1,1,1,10/22/2018
DNBF,buy,1,1,1,10/22/2018
DOCU,buy,1,1,1,10/22/2018
DOGZ,buy,1,1,1,10/22/2018
DLTR,buy,1,1,1,10/22/2018
DLPN,buy,1,1,1,10/22/2018
DLPNW,buy,1,1,1,10/22/2018
DOMO,buy,1,1,1,10/22/2018
DGICA,buy,1,1,1,10/22/2018
DGICB,buy,1,1,1,10/22/2018
DMLP,buy,1,1,1,10/22/2018
DORM,buy,1,1,1,10/22/2018
DOVA,buy,1,1,1,10/22/2018
LYL,buy,1,1,1,10/22/2018
DOTA,buy,1,1,1,10/22/2018
DOTAR,buy,1,1,1,10/22/2018
DOTAU,buy,1,1,1,10/22/2018
DOTAW,buy,1,1,1,10/22/2018
DBX,buy,1,1,1,10/22/2018
DCAR,buy,1,1,1,10/22/2018
DRYS,buy,1,1,1,10/22/2018
DSPG,buy,1,1,1,10/22/2018
DLTH,buy,1,1,1,10/22/2018
DNKN,buy,1,1,1,10/22/2018
DRRX,buy,1,1,1,10/22/2018
DXPE,buy,1,1,1,10/22/2018
DYSL,buy,1,1,1,10/22/2018
DYNT,buy,1,1,1,10/22/2018
DVAX,buy,1,1,1,10/22/2018
ETFC,buy,1,1,1,10/22/2018
SSP,buy,1,1,1,10/22/2018
EBMT,buy,1,1,1,10/22/2018
EGBN,buy,1,1,1,10/22/2018
EGLE,buy,1,1,1,10/22/2018
EFBI,buy,1,1,1,10/22/2018
EGRX,buy,1,1,1,10/22/2018
EWBC,buy,1,1,1,10/22/2018
EACQ,buy,1,1,1,10/22/2018
EACQU,buy,1,1,1,10/22/2018
EACQW,buy,1,1,1,10/22/2018
