Ticker,Company Name,3/31/1979,6/30/1979,9/30/1979,12/31/1979,3/31/1980,6/30/1980,9/30/1980,12/31/1980,3/31/1981,6/30/1981,9/30/1981,12/31/1981,3/31/1982,6/30/1982,9/30/1982,12/31/1982,3/31/1983,6/30/1983,9/30/1983,12/31/1983,3/31/1984,6/30/1984,9/30/1984,12/31/1984,3/31/1985,6/30/1985,9/30/1985,12/31/1985,3/31/1986,6/30/1986,9/30/1986,12/31/1986,3/31/1987,6/30/1987,9/30/1987,12/31/1987,3/31/1988,6/30/1988,9/30/1988,12/31/1988,3/31/1989,6/30/1989,9/30/1989,12/31/1989,3/31/1990,6/30/1990,9/30/1990,12/31/1990,3/31/1991,6/30/1991,9/30/1991,12/31/1991,3/31/1992,6/30/1992,9/30/1992,12/31/1992,3/31/1993,6/30/1993,9/30/1993,12/31/1993,3/31/1994,6/30/1994,9/30/1994,12/31/1994,3/31/1995,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/30/2000,12/31/2000,3/31/2001,6/30/2001,9/30/2001,12/31/2001,3/31/2002,6/30/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018
PCL,Plum Creek Timber Co.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,485.33","5,669.46","4,179.48","4,362.72","3,963.23","4,747.76","4,654.86","5,572.20","5,949.33","5,969.93","6,421.80","7,056.47","6,557.16","6,893.09","6,561.87","6,352.67","6,431.46","6,660.83","6,945.25","6,760.82","6,974.23","7,156.36","7,170.67","6,635.07","6,798.88","6,837.53","6,807.31","6,691.40","6,554.41","6,508.57","6,244.56","6,242.02","6,100.44","6,361.38","6,596.32","7,054.84","7,125.66","7,031.96","6,987.51","7,037.14","7,388.48","7,363.74","6,868.82","7,319.97","7,814.02","7,695.57","7,988.44","7,931.59","7,192.52","6,964.01","6,963.93","6,987.72","7,982.23","7,308.07","8,335.99","8,491.32","8,532.39","6,397.25","5,936.09","5,794.32","5,132.16","4,354.18","4,732.71","5,619.86","5,641.26","4,848.39","5,092.38","4,931.61","4,988.59","5,094.42","5,615.45","6,147.86","5,888.98","5,820.52","6,338.71","6,483.42","5,707.07","5,627.22","5,798.21","5,570.42","5,704.55","5,953.34","5,824.42","6,052.29","6,766.61","6,791.06","7,058.41","6,974.25","6,561.53","6,564.76","6,189.08","6,150.57","5,622.50","6,085.86","5,941.48","5,896.32","6,254.36","6,320.70","6,709.90","6,787.40","5,894.49","6,411.27","6,555.29","6,611.14","7,081.17","7,094.24","6,923.57","7,169.17","7,805.16","7,872.91","8,473.52","8,381.80","7,767.52","7,599.79","7,943.38","7,222.13","7,632.87","7,949.27","7,738.04","8,228.08","7,623.39","7,662.33","7,445.03","7,721.56","7,987.07","7,987.07","7,326.50","7,196.59","6,909.65","7,217.76","7,331.18","7,526.42","7,831.07","7,648.00","7,649.85","7,410.32","7,246.33","7,125.15","7,170.90","6,725.32","6,903.54","7,072.46","8,820.57","8,307.86","8,307.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCLB,Price Co,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,202.38","1,601.81","2,076.02","2,244.52","1,673.15","1,600.72","2,348.78","2,198.22","2,267.18","1,605.67","1,845.08","1,883.05","1,910.26","1,852.09","1,792.20","1,990.12","2,140.84","2,308.34","1,910.41","2,024.37","1,421.29","1,894.24","2,259.90","2,618.68","2,936.34","2,456.47","2,293.84","1,541.96","1,478.66","1,674.86","1,536.58","1,564.51","1,743.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKNG,Booking Holdings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,410.79","9,599.34","8,585.83","10,333.67","11,623.16","11,944.50","9,069.20","8,375.59","10,646.21","14,103.84","16,855.13","18,232.71","19,346.28","19,616.31","21,038.62","22,309.11","24,892.54","26,886.64","25,577.64","25,415.79","26,692.71","26,739.43","22,369.62","25,269.22","24,189.06","23,284.01","26,359.60","31,224.97","35,730.78","37,882.75","31,145.02","33,088.44","32,950.02","30,122.70","30,845.16","28,588.09","33,069.97","30,935.75","34,180.96","34,366.60","34,319.23","34,841.26","41,466.71","42,639.64","45,167.06","48,335.23","52,064.94","54,273.30","61,319.15","59,779.91","58,879.40","70,331.22","62,147.53","60,534.12","67,041.13","63,075.70","65,144.14","65,261.57","60,765.20","63,263.30","60,742.91","59,696.83","52,852.33","64,273.47","60,464.79","64,161.88","60,755.04","59,683.57","64,462.94","63,308.55","62,711.28","73,732.88","62,172.75","63,472.11","53,018.47","62,775.92","63,954.33","66,696.60","62,760.08","61,969.82","67,052.86","70,024.71","72,731.34","72,866.77","74,199.09","72,342.73","77,724.79","85,077.19","87,538.92","90,826.61","92,315.29","91,761.54","99,511.52","90,856.93","89,813.99","93,211.87","84,814.34","84,231.73","92,680.89","98,593.99","100,374.66","105,084.14","101,751.17","96,821.93","96,899.78","93,213.83","94,763.78"
PCP,Precision Castparts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,697.92","18,870.28","17,963.89","20,399.78","20,652.06","20,351.48","19,158.08","15,718.74","15,336.92","14,182.38","16,333.08","16,827.20","13,424.15","13,018.72","14,389.49","10,978.15","9,031.40","8,741.70","8,293.30","9,055.98","7,756.60","8,382.11","10,475.53","11,564.75","10,228.58","11,189.12","12,799.28","14,284.21","13,395.22","14,590.37","15,529.00","14,811.31","15,974.19","17,952.02","18,182.95","16,594.27","14,634.81","17,377.98","16,099.29","18,114.90","19,427.82","19,691.13","19,853.71","20,392.80","20,334.18","21,113.12","22,166.05","22,536.15","23,689.18","23,221.94","23,598.66","22,390.28","23,497.84","23,755.30","23,761.07","23,601.02","24,304.47","25,098.51","25,602.22","24,127.38","23,877.70","22,607.22","23,412.66","23,741.14","25,155.38","26,690.21","27,567.81","26,813.08","27,326.67","27,770.42","28,014.99","31,303.56","33,015.54","32,388.86","30,742.81","33,071.37","36,885.85","37,541.41","39,117.44","37,003.97","37,451.40","36,707.83","36,755.75","36,622.14","36,538.18","33,100.50","35,016.26","33,986.12","31,664.71","33,908.60","34,333.35","28,520.85","30,664.42","29,771.28","29,302.03","29,253.40","27,627.83","26,846.33","31,658.91","31,584.67","31,755.07","31,857.13","31,921.79","31,921.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCS,MetroPCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,682.38","4,168.76","2,803.11","3,296.11","2,193.89","2,220.13","2,688.82","1,984.02","2,176.23","2,497.22","2,692.88","3,175.16","2,892.61","3,161.03","3,163.78","3,701.69","3,680.46","4,305.50","4,475.59","4,581.90","5,116.59","5,791.61","6,007.94","6,421.82","6,174.28","5,840.63","4,039.54","3,152.72","3,076.71","3,035.74","3,144.42","3,202.38","3,733.34","3,269.80","2,651.26","2,324.39","2,197.28","3,183.59","3,536.12","4,255.70","3,717.49","3,878.18","3,619.63","3,619.63","3,709.08","3,624.84","4,035.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCS (Sprint),Sprint PCS Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,951.77","15,233.16","19,595.80","25,632.68","35,238.07","45,007.80","40,884.95","24,091.20","14,045.18","13,055.70","16,594.48","18,064.96","16,773.14","7,070.69","3,071.52","1,346.80","3,009.68","2,995.94","4,312.28","4,409.97","4,572.26","7,484.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Phelps Dodge Corp,610.38,514.79,626.72,639.77,630.17,645.82,776.70,785.75,990.67,858.03,713.61,731.08,505.46,508.28,483.89,612.14,679.48,688.96,597.20,622.24,646.88,425.09,391.33,342.04,559.96,461.43,542.86,624.29,821.74,662.31,570.49,563.72,980.88,"1,097.80","1,622.37","1,445.72","1,247.97","1,275.62","1,279.90","1,616.39","1,985.89","2,016.95","2,295.84","2,047.02","2,120.48","2,056.32","1,802.42","1,950.39","2,316.79","2,248.12","2,597.71","2,332.34","2,886.84","3,401.35","3,446.81","3,413.14","3,546.75","3,141.95","2,794.43","3,438.39","3,688.85","4,026.31","4,383.40","4,373.18","3,987.29","4,100.50","4,354.85","4,269.91","4,602.30","4,108.50","4,168.45","4,367.99","4,636.44","5,205.11","4,611.22","3,649.97","3,789.67","3,355.39","3,062.20","2,948.14","2,853.20","3,588.37","3,193.15","5,038.68","3,729.99","2,927.63","3,286.60","4,393.42","3,162.69","3,266.13","2,164.39","2,549.88","3,313.35","3,655.31","2,278.69","2,813.75","2,887.54","3,411.68","4,167.12","6,794.84","7,431.06","7,247.03","8,650.82","9,443.60","9,193.47","10,162.46","9,833.32","8,318.26","8,467.49","8,961.59","10,320.54","10,425.25","12,596.97","12,233.73","13,777.29","14,610.00","16,298.78","14,043.43","16,390.11","17,566.73","17,464.82","16,745.36","17,815.61","18,255.67","17,276.60","20,476.42","25,093.60","24,424.44","24,422.88","25,232.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDCO,Patterson Companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,707.17","4,818.96","4,618.49","4,774.74","4,983.54","4,880.23","4,516.99","4,748.52","4,842.80","4,617.75","4,281.61","4,670.24","4,564.64","5,156.58","4,941.43","5,233.66","4,645.03","4,937.94","5,017.24","5,220.38","5,201.74","5,006.34","5,136.14","5,403.39","5,473.37","4,503.53","4,746.99","4,479.93","4,921.77","4,695.30","4,423.67","4,399.09","3,566.04","3,789.32","3,948.27","3,693.02","3,076.10","2,285.52","2,279.49","2,235.73","2,196.82","2,300.18","2,495.32","2,511.18","2,651.78","3,099.04","3,330.66","3,333.14","3,122.75","3,144.77","3,426.68","3,497.71","3,634.88","3,811.64","3,923.35","3,650.82","3,534.27","3,305.09","3,133.18","3,552.23","3,428.24","3,686.13","3,760.05","4,058.35","4,097.63","3,955.38","4,265.03","4,250.28","3,944.89","3,699.01","3,505.32","3,391.45","3,727.87","3,573.88","3,271.58","3,567.49","3,537.57","3,706.53","3,783.10","3,688.78","3,800.28","3,709.91","3,695.77","3,778.18","3,685.49","3,762.73","3,718.54","3,924.95","3,947.76","4,040.49","4,030.94","4,150.96","3,953.72","4,299.67","4,163.23","4,231.36","4,475.62","4,368.23","4,347.96","4,217.10","4,343.74","4,339.78","4,229.63","4,069.59","4,106.20","4,054.23","4,161.58","4,319.49","4,494.65","5,023.25","4,959.93","5,165.13","5,164.10","5,036.69","4,847.77","4,938.62","5,021.70","5,177.57","4,737.72","4,465.48","4,893.96","4,705.01","4,495.23","4,221.80","4,319.24","4,610.61","4,295.51","4,836.53","4,745.85","4,891.53","4,562.97","4,551.41","4,231.41","3,838.09","4,017.21","4,073.99","4,449.96","4,393.37","4,321.49","4,289.44","4,560.44","3,995.77","3,687.37","3,701.74","3,508.49","3,465.82","3,425.99","3,396.41","2,988.54",,,,,,,
PDG,Placer Dome Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,440.54","3,345.51","2,826.83","3,115.49","2,901.75","3,079.14","3,166.87","3,226.52","3,814.31","4,285.10","4,023.07","3,642.90","4,233.10","4,018.72","3,341.25","3,224.03","2,603.01","2,604.10","2,280.86","2,400.28","2,725.96","2,757.66","3,529.45","4,928.96","4,549.38","5,923.98","5,868.89","5,124.03","5,991.24","5,186.27","5,816.56","6,243.97","6,274.43","5,769.24","6,913.58","5,717.71","5,659.05","5,209.13","4,400.93","4,093.67","4,781.95","3,172.72","3,297.74","2,937.69","3,452.73","2,875.20","2,798.07","3,824.33","4,843.07","3,498.86","2,646.11","3,118.07","3,078.93","3,140.90","2,828.71","3,208.51","4,187.43","3,582.30","4,022.29","3,694.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PDQ,Prime Hospitality Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.96,"1,094.89","1,269.06","1,231.67","1,548.26","1,005.64","1,274.83","1,264.75","1,143.65","1,050.59",821.30,"1,024.24","1,151.04",784.15,392.37,297.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEG,Public Service Enterprise Inc,"1,411.37","1,388.42","1,300.85","1,326.59","1,156.88","1,549.42","1,365.05","1,302.46","1,392.61","1,546.92","1,437.64","1,549.60","1,687.90","1,740.94","1,992.06","2,205.12","2,148.97","2,141.11","2,339.24","2,340.02","2,221.63","2,363.56","2,798.15","3,011.06","3,311.26","3,725.45","3,321.82","4,165.64","4,998.52","4,993.41","5,421.14","5,429.00","5,317.71","5,174.08","5,081.87","4,903.76","4,774.39","5,031.08","5,006.43","5,031.08","5,031.08","5,519.81","5,621.59","6,174.68","5,594.15","5,482.13","4,925.02","5,763.29","6,096.45","5,824.27","6,410.25","6,660.48","6,261.46","6,436.22","6,558.38","7,269.03","8,065.86","8,279.49","8,525.28","7,798.02","6,822.18","6,362.15","6,423.32","6,484.50","6,699.83","6,790.37","7,279.77","7,495.10","6,699.83","6,729.20","6,442.31","6,362.06","6,088.90","5,798.95","5,972.92","7,378.58","8,555.81","7,988.63","9,118.27","9,129.12","8,474.09","8,960.37","8,469.51","7,609.15","6,412.44","7,492.37","9,581.85","10,426.61","8,976.03","10,169.78","8,853.42","8,753.20","9,427.47","8,929.72","6,289.98","7,211.94","8,268.24","9,543.73","9,507.46","10,300.01","11,047.82","9,471.26","10,105.91","12,310.39","12,543.42","12,982.90","12,944.82","13,827.80","13,249.24","14,519.68","15,350.47","15,429.00","15,384.42","15,049.33","15,008.65","15,547.06","16,659.79","17,428.62","16,084.86","15,748.30","16,026.12","16,627.13","16,956.55","17,625.64","15,402.93","15,390.64","16,953.09","16,741.24","16,905.17","18,932.55","20,994.50","21,856.63","22,557.50","22,263.29","21,849.88","21,611.51","22,374.36","24,309.45","24,347.93","24,983.71","24,414.05","22,422.95","20,434.85","22,326.30","22,506.43","23,355.63","21,255.51","20,730.73","16,673.06","14,313.71","15,638.34","14,762.79","15,977.42","13,808.63","14,911.70","15,098.92","16,125.77","16,510.32","16,419.25","16,024.45","15,908.07","15,078.26","15,867.53","16,823.84","15,477.93","15,036.89","14,935.61","16,256.14","15,497.31","15,851.48","16,645.82","16,170.58","16,737.26","16,362.84","15,597.95","16,093.76","16,407.44","16,547.51","15,945.32","16,279.31","16,947.82","16,512.74","16,568.39","17,266.54","16,882.05","17,049.00","16,664.51","16,699.92","15,349.16","15,576.22","15,490.19","15,763.46","15,778.87","16,441.59","16,815.95","16,016.64","16,279.70","16,208.88","15,223.04","15,481.06","15,774.49","16,489.20","17,374.74","18,523.27","16,717.22","16,524.95","17,092.91","16,399.88","16,657.87","16,946.21","16,536.60","16,207.79","16,865.41","18,556.01","19,305.13","20,737.58","19,710.95","20,636.80","17,793.49","18,915.11","18,839.23","20,901.21","21,142.52","20,955.28","21,597.96","21,289.89","21,226.70","21,034.28","21,564.94","19,870.30","21,079.31","20,360.99","21,327.18","20,887.08","19,783.11","19,575.67","20,896.23","21,604.52","23,873.35","23,361.85","22,640.32","23,581.35","23,277.79","21,633.01","21,182.74","21,288.99","20,898.56","22,198.72","22,385.90","23,261.10","22,396.75","22,245.25","22,679.55","21,720.05","22,709.85","23,654.20","23,356.25","24,846.00","26,795.30","26,007.50","26,194.35","24,457.15","25,320.96","26,283.60","26,701.92","27,286.56","25,986.24","26,384.40","26,606.16"
PEL,PanEnergy Corp.,888.32,908.31,961.22,"1,124.21","1,096.80","1,251.58","1,292.12","1,699.52","1,700.85","1,466.83","1,281.37","1,493.26","1,221.55","1,064.96","1,070.58","1,087.43","1,077.82","1,465.98","1,500.84","1,531.59","1,627.46","1,482.64","1,612.07","1,621.46","1,628.78","1,601.02","1,511.64","1,701.03","1,634.51","2,474.56","2,405.65","1,454.27","1,676.75","1,659.84","1,462.37","1,115.89","1,271.40","1,362.80","1,380.21","1,454.84","1,187.94","2,004.30","2,349.70","2,608.52","2,422.75","2,178.05","1,232.00","1,135.00","1,341.57","1,075.78","1,368.08","1,664.12","1,582.97","1,691.17","2,015.77","1,814.03","2,502.40","2,917.95","3,000.52","2,850.00","2,528.40","2,379.88","2,806.28","2,944.73","3,431.60","3,649.69","4,087.50","4,187.58","4,694.40","4,964.88","5,229.13","6,799.50","6,534.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEL (Texas),Texas Eastern Corp,"1,075.85","1,256.63","1,498.32","1,673.54","1,567.21","1,743.11","1,789.41","1,999.95","1,430.13","1,268.25","1,210.66","1,339.70","1,114.25","1,240.60","1,232.76","1,499.65","1,317.47","1,467.74","1,525.21","1,522.19","1,690.16","1,479.69","1,699.12","1,558.34","1,811.38","1,795.60","1,721.52","1,864.38","1,807.29","1,941.86","1,600.86","1,448.06","1,861.58","1,946.18","1,887.75","1,146.81","1,666.38","1,366.00","1,395.21","1,552.74","3,065.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP,PepsiCo Inc.,"2,342.42","2,367.65","2,586.12","2,262.94","2,106.24","2,199.09","2,348.55","2,487.30","3,028.21","3,237.02","2,929.50","3,332.59","3,352.44","3,577.92","4,231.09","3,338.12","3,361.57","3,327.17","3,164.46","3,578.71","3,619.55","3,914.40","4,102.96","4,026.78","5,137.51","5,598.94","5,401.24","6,380.61","7,336.08","8,710.34","6,892.46","6,768.29","8,925.55","9,385.20","10,366.80","8,692.59","9,114.00","9,714.80","10,283.50","10,381.03","11,699.05","14,004.75","15,497.22","16,875.84","16,496.74","20,465.83","18,089.50","20,498.40","27,191.08","22,918.70","22,497.90","26,734.71","27,036.95","27,624.96","30,057.78","33,150.20","34,308.29","29,252.20","31,176.28","32,654.17","29,106.20","24,246.71","26,255.53","28,633.88","30,846.18","35,894.95","40,116.60","44,033.44","49,777.75","55,557.50","44,070.00","45,191.25","49,832.82","57,466.80","61,529.52","54,447.50","63,650.79","61,415.61","43,360.32","59,980.36","57,839.66","57,144.94","44,600.94","51,313.35","50,349.84","64,038.84","66,381.36","71,518.70","63,725.04","64,705.97","85,992.59","85,187.73","90,869.43","85,221.12","65,482.75","72,915.84","68,721.80","76,455.81","79,084.57","80,034.75","92,153.29","91,974.56","82,414.32","87,929.86","90,456.58","90,726.09","88,983.07","93,172.35","94,210.58","90,308.86","91,055.83","91,590.18","94,696.06","98,131.88","98,331.20","98,131.88","94,975.98","97,931.26","95,706.37","96,241.02","99,909.55","99,215.50","104,493.34","107,625.83","107,592.86","104,173.62","101,759.76","102,712.17","107,129.36","103,424.86","103,986.89","107,655.52","111,304.31","105,635.66","106,027.94","109,921.99","118,372.56","118,667.23","124,236.80","122,176.38","109,540.22","111,420.44","115,172.00","108,694.68","108,329.88","100,859.40","104,201.08","107,206.88","111,574.68","88,543.43","88,061.96","85,064.44","78,013.27","74,919.90","80,140.51","77,465.92","81,030.97","85,561.23","88,408.44","88,291.80","91,392.22","94,484.94","97,090.89","94,875.06","93,326.94","98,071.72","109,341.97","105,181.53","101,423.90","98,295.22","103,267.53","102,106.14","105,701.65","103,490.12","102,428.27","103,537.66","101,921.12","100,616.02","103,085.31","108,891.25","112,416.11","111,325.46","101,350.02","101,967.24","97,963.25","98,416.66","100,058.24","103,732.25","102,669.13","98,856.21","105,329.56","103,221.69","106,115.03","110,509.77","113,187.88","112,721.00","110,137.58","107,104.17","108,604.62","105,851.22","112,688.31","116,896.67","123,531.37","127,532.93","124,904.02","126,481.36","128,836.56","122,960.72","122,606.01","128,960.42","129,527.86","127,196.78","123,240.10","121,903.85","128,267.86","130,213.71","133,912.87","135,444.09","132,748.11","139,362.91","140,266.99","143,928.60","149,810.26","141,519.06","140,351.71","146,724.88","141,742.88","140,401.97","142,335.60","137,774.60","141,537.48","136,513.52","138,526.04","148,875.60","145,918.20","145,568.55","144,665.30","141,390.30","149,752.69","148,717.17","146,131.67","153,021.54","156,753.09","153,630.12","155,996.08","153,744.42","143,561.72","150,058.57","148,839.51","158,305.12","159,959.80","161,990.40","167,124.10","164,632.21","166,228.78","164,974.33","158,469.39","156,762.82","165,708.10","170,286.40","170,826.00","155,816.60","154,883.85","143,233.86","142,254.75","153,977.24","162,647.03","158,418.21","158,121.20"
PET,Pacific Enterprises,522.57,553.31,556.88,545.99,449.01,586.91,500.84,559.00,588.50,689.40,720.40,722.70,641.38,701.54,758.83,772.08,830.31,"1,006.88","1,042.39","1,310.87","1,227.86","1,228.02","1,330.14","1,612.45","1,701.15","1,805.39","2,271.26","2,729.92","3,040.85","2,904.25","2,840.53","2,888.50","3,218.86","3,256.69","3,409.40","2,957.69","2,757.34","3,087.06","2,928.18","2,395.58","2,582.12","2,868.55","3,239.35","3,503.24","3,185.66","3,042.65","2,558.42","2,748.78","2,575.38","1,877.57","2,100.18","1,916.70","1,464.75","1,422.91","1,382.14","1,392.87","1,839.74","2,038.12","2,213.41","1,999.61","1,660.03","1,678.57","1,744.33","1,744.86","2,093.08","2,074.44","2,128.21","2,329.13","2,195.01","2,517.51","2,562.53","2,491.55","2,520.52","2,801.58","2,825.25","3,051.91","3,309.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
